sample_index,timestamp_utc,timestamp_monotonic,x_mm,y_mm,z_mm,trigger_raw,trigger_latched,probe_signal_raw,probe_signal_unit,xy_position_uncertainty_mm,z_position_uncertainty_mm,probe_trigger_repeatability_mm
186,2026-09-12T13:43:18.876048+00:00,10938.829551663,38.0,28.0,120.10568301441894,False,False,0.10568301441894334,mm,0.01,0.0025,0.005
187,2026-09-12T13:43:18.876078+00:00,10938.829581423,39.0,28.0,120.11203853675359,False,False,0.11203853675358744,mm,0.01,0.0025,0.005
188,2026-09-12T13:43:18.876108+00:00,10938.829610927,40.0,28.0,120.11755199421563,False,False,0.11755199421563134,mm,0.01,0.0025,0.005
189,2026-09-12T13:43:18.876138+00:00,10938.829641439,20.0,29.0,120.0366888026874,False,False,0.03668880268739372,mm,0.01,0.0025,0.005
190,2026-09-12T13:43:18.876168+00:00,10938.829671168,21.0,29.0,120.03569076883778,False,False,0.03569076883778166,mm,0.01,0.0025,0.005
191,2026-09-12T13:43:18.876198+00:00,10938.829701296,22.0,29.0,120.03540210971784,False,False,0.03540210971783608,mm,0.01,0.0025,0.005
192,2026-09-12T13:43:18.876227+00:00,10938.829730592,23.0,29.0,120.03550747525742,False,False,0.035507475257418264,mm,0.01,0.0025,0.005
193,2026-09-12T13:43:18.876259+00:00,10938.829761697,24.0,29.0,120.03570843930541,False,False,0.035708439305409456,mm,0.01,0.0025,0.005
194,2026-09-12T13:43:18.876291+00:00,10938.829793793,25.0,29.0,120.0365687301294,False,False,0.03656873012940309,mm,0.01,0.0025,0.005
195,2026-09-12T13:43:18.876321+00:00,10938.829824705,26.0,29.0,120.03791758641006,False,False,0.03791758641006027,mm,0.01,0.0025,0.005
196,2026-09-12T13:43:18.876352+00:00,10938.829855089,27.0,29.0,120.03933340344547,False,False,0.03933340344546821,mm,0.01,0.0025,0.005
197,2026-09-12T13:43:18.876383+00:00,10938.829886242,28.0,29.0,120.04133784148092,False,False,0.04133784148092445,mm,0.01,0.0025,0.005
198,2026-09-12T13:43:18.876413+00:00,10938.82991621,29.0,29.0,120.04391833069668,False,False,0.04391833069668394,mm,0.01,0.0025,0.005
199,2026-09-12T13:43:18.876443+00:00,10938.829946098,30.0,29.0,120.06656367262889,False,False,0.06656367262888807,mm,0.01,0.0025,0.005
200,2026-09-12T13:43:18.876474+00:00,10938.829977474,31.0,29.0,120.06971190434446,False,False,0.06971190434445873,mm,0.01,0.0025,0.005
201,2026-09-12T13:43:18.876507+00:00,10938.830010099,32.0,29.0,120.07350964882785,False,False,0.07350964882785149,mm,0.01,0.0025,0.005
202,2026-09-12T13:43:18.876537+00:00,10938.830039891,33.0,29.0,120.07739683562987,False,False,0.07739683562986954,mm,0.01,0.0025,0.005
203,2026-09-12T13:43:18.876567+00:00,10938.830069875,34.0,29.0,120.0816929848574,False,False,0.08169298485739773,mm,0.01,0.0025,0.005
204,2026-09-12T13:43:18.876596+00:00,10938.83009946,35.0,29.0,120.08669223239625,False,False,0.08669223239624557,mm,0.01,0.0025,0.005
205,2026-09-12T13:43:18.876627+00:00,10938.830130164,36.0,29.0,120.09183025070276,False,False,0.09183025070275619,mm,0.01,0.0025,0.005
206,2026-09-12T13:43:18.876658+00:00,10938.830160868,37.0,29.0,120.09728259013524,False,False,0.09728259013523655,mm,0.01,0.0025,0.005
207,2026-09-12T13:43:18.876689+00:00,10938.830192164,38.0,29.0,120.10346746878484,False,False,0.10346746878484225,mm,0.01,0.0025,0.005
208,2026-09-12T13:43:18.876718+00:00,10938.830221205,39.0,29.0,120.109861256022,False,False,0.10986125602200048,mm,0.01,0.0025,0.005
209,2026-09-12T13:43:18.876753+00:00,10938.830256469,40.0,29.0,120.1164815482156,False,False,0.11648154821560297,mm,0.01,0.0025,0.005
210,2026-09-12T13:43:18.876785+00:00,10938.830288549,20.0,30.0,120.03429034455408,False,False,0.034290344554079866,mm,0.01,0.0025,0.005
211,2026-09-12T13:43:18.876815+00:00,10938.830318534,21.0,30.0,120.03507290701907,False,False,0.035072907019070954,mm,0.01,0.0025,0.005
212,2026-09-12T13:43:18.876845+00:00,10938.830348502,22.0,30.0,120.03378314045675,False,False,0.03378314045674813,mm,0.01,0.0025,0.005
213,2026-09-12T13:43:18.876876+00:00,10938.830378806,23.0,30.0,120.03294112507211,False,False,0.032941125072113664,mm,0.01,0.0025,0.005
214,2026-09-12T13:43:18.876906+00:00,10938.830408982,24.0,30.0,120.0349316957117,False,False,0.0349316957117054,mm,0.01,0.0025,0.005
215,2026-09-12T13:43:18.876937+00:00,10938.830439911,25.0,30.0,120.0352498892164,False,False,0.03524988921640215,mm,0.01,0.0025,0.005
216,2026-09-12T13:43:18.876966+00:00,10938.830468775,26.0,30.0,120.03526032307451,False,False,0.035260323074510325,mm,0.01,0.0025,0.005
217,2026-09-12T13:43:18.876996+00:00,10938.830499671,27.0,30.0,120.03833219794345,False,False,0.038332197943447,mm,0.01,0.0025,0.005
218,2026-09-12T13:43:18.877030+00:00,10938.830532888,28.0,30.0,120.04029673194434,False,False,0.040296731944337694,mm,0.01,0.0025,0.005
219,2026-09-12T13:43:18.877061+00:00,10938.830564408,29.0,30.0,120.04125437520206,False,False,0.04125437520205821,mm,0.01,0.0025,0.005
220,2026-09-12T13:43:18.877091+00:00,10938.830594648,30.0,30.0,120.0652903055921,False,False,0.06529030559210014,mm,0.01,0.0025,0.005
221,2026-09-12T13:43:18.877121+00:00,10938.830624232,31.0,30.0,120.06890400529036,False,False,0.06890400529036356,mm,0.01,0.0025,0.005
222,2026-09-12T13:43:18.877151+00:00,10938.830653977,32.0,30.0,120.0709237552589,False,False,0.07092375525890304,mm,0.01,0.0025,0.005
223,2026-09-12T13:43:18.877181+00:00,10938.830684121,33.0,30.0,120.07582528766373,False,False,0.07582528766373287,mm,0.01,0.0025,0.005
224,2026-09-12T13:43:18.877212+00:00,10938.830715161,34.0,30.0,120.08105519797856,False,False,0.0810551979785572,mm,0.01,0.0025,0.005
225,2026-09-12T13:43:18.877243+00:00,10938.83074609,35.0,30.0,120.08426293646946,False,False,0.08426293646945737,mm,0.01,0.0025,0.005
226,2026-09-12T13:43:18.877274+00:00,10938.830776874,36.0,30.0,120.08995825533458,False,False,0.08995825533457946,mm,0.01,0.0025,0.005
227,2026-09-12T13:43:18.877307+00:00,10938.830809786,37.0,30.0,120.09673826608608,False,False,0.09673826608607783,mm,0.01,0.0025,0.005
228,2026-09-12T13:43:18.877339+00:00,10938.830841802,38.0,30.0,120.1012608317383,False,False,0.10126083173830125,mm,0.01,0.0025,0.005
229,2026-09-12T13:43:18.877370+00:00,10938.830872907,39.0,30.0,120.10771048024687,False,False,0.10771048024686536,mm,0.01,0.0025,0.005
230,2026-09-12T13:43:18.877400+00:00,10938.830903371,40.0,30.0,120.11594659245509,False,False,0.11594659245508865,mm,0.01,0.0025,0.005
231,2026-09-12T13:43:18.877431+00:00,10938.830934539,20.0,31.0,120.03410183905032,False,False,0.03410183905032227,mm,0.01,0.0025,0.005
232,2026-09-12T13:43:18.877462+00:00,10938.830964988,21.0,31.0,120.03218271617305,False,False,0.032182716173053905,mm,0.01,0.0025,0.005
233,2026-09-12T13:43:18.877493+00:00,10938.83099614,22.0,31.0,120.03241192237334,False,False,0.032411922373341895,mm,0.01,0.0025,0.005
234,2026-09-12T13:43:18.877526+00:00,10938.831028812,23.0,31.0,120.03300736091104,False,False,0.03300736091104284,mm,0.01,0.0025,0.005
235,2026-09-12T13:43:18.877557+00:00,10938.831059964,24.0,31.0,120.03228257498311,False,False,0.03228257498311393,mm,0.01,0.0025,0.005
236,2026-09-12T13:43:18.877588+00:00,10938.831091229,25.0,31.0,120.03342328865682,False,False,0.033423288656820205,mm,0.01,0.0025,0.005
237,2026-09-12T13:43:18.877620+00:00,10938.831123597,26.0,31.0,120.03546450074978,False,False,0.035464500749782246,mm,0.01,0.0025,0.005
238,2026-09-12T13:43:18.877651+00:00,10938.831154205,27.0,31.0,120.03602365157337,False,False,0.03602365157337317,mm,0.01,0.0025,0.005
239,2026-09-12T13:43:18.877682+00:00,10938.831184958,28.0,31.0,120.03804873166457,False,False,0.03804873166457412,mm,0.01,0.0025,0.005
240,2026-09-12T13:43:18.877712+00:00,10938.831215214,29.0,31.0,120.04146870683977,False,False,0.041468706839765446,mm,0.01,0.0025,0.005
241,2026-09-12T13:43:18.877743+00:00,10938.831246622,30.0,31.0,120.06339470786354,False,False,0.06339470786353729,mm,0.01,0.0025,0.005
242,2026-09-12T13:43:18.877775+00:00,10938.831277966,31.0,31.0,120.06630215650655,False,False,0.06630215650655202,mm,0.01,0.0025,0.005
243,2026-09-12T13:43:18.877816+00:00,10938.831318975,32.0,31.0,120.07101964412625,False,False,0.0710196441262525,mm,0.01,0.0025,0.005
244,2026-09-12T13:43:18.877846+00:00,10938.831349551,33.0,31.0,120.0743821176076,False,False,0.07438211760759827,mm,0.01,0.0025,0.005
245,2026-09-12T13:43:18.877879+00:00,10938.831381903,34.0,31.0,120.0781952392758,False,False,0.07819523927580008,mm,0.01,0.0025,0.005
246,2026-09-12T13:43:18.877911+00:00,10938.831414192,35.0,31.0,120.08412122091688,False,False,0.08412122091688445,mm,0.01,0.0025,0.005
247,2026-09-12T13:43:18.877943+00:00,10938.831446096,36.0,31.0,120.08897095185279,False,False,0.08897095185278658,mm,0.01,0.0025,0.005
248,2026-09-12T13:43:18.877975+00:00,10938.831477872,37.0,31.0,120.09373649693764,False,False,0.09373649693763753,mm,0.01,0.0025,0.005
249,2026-09-12T13:43:18.878006+00:00,10938.831509664,38.0,31.0,120.1007812775481,False,False,0.1007812775480943,mm,0.01,0.0025,0.005
250,2026-09-12T13:43:18.878038+00:00,10938.831541057,39.0,31.0,120.10714616817138,False,False,0.10714616817138278,mm,0.01,0.0025,0.005
251,2026-09-12T13:43:18.878069+00:00,10938.831572401,40.0,31.0,120.11293060887303,False,False,0.11293060887302886,mm,0.01,0.0025,0.005
252,2026-09-12T13:43:18.878101+00:00,10938.831604209,20.0,32.0,120.03269197797943,False,False,0.032691977979425246,mm,0.01,0.0025,0.005
253,2026-09-12T13:43:18.878133+00:00,10938.83163629,21.0,32.0,120.0312408544046,False,False,0.031240854404600782,mm,0.01,0.0025,0.005
254,2026-09-12T13:43:18.878164+00:00,10938.831667666,22.0,32.0,120.03120693662734,False,False,0.031206936627341975,mm,0.01,0.0025,0.005
255,2026-09-12T13:43:18.878198+00:00,10938.83170093,23.0,32.0,120.03155337228435,False,False,0.031553372284349734,mm,0.01,0.0025,0.005
256,2026-09-12T13:43:18.878229+00:00,10938.831731842,24.0,32.0,120.03129895385615,False,False,0.031298953856151,mm,0.01,0.0025,0.005
257,2026-09-12T13:43:18.878261+00:00,10938.831763891,25.0,32.0,120.03229718651649,False,False,0.032297186516487386,mm,0.01,0.0025,0.005
258,2026-09-12T13:43:18.878295+00:00,10938.831798275,26.0,32.0,120.03398661715568,False,False,0.03398661715567641,mm,0.01,0.0025,0.005
259,2026-09-12T13:43:18.878327+00:00,10938.831830243,27.0,32.0,120.03498103447092,False,False,0.03498103447091694,mm,0.01,0.0025,0.005
260,2026-09-12T13:43:18.878357+00:00,10938.831860564,28.0,32.0,120.0369956264688,False,False,0.036995626468794285,mm,0.01,0.0025,0.005
261,2026-09-12T13:43:18.878390+00:00,10938.8318933,29.0,32.0,120.03998906432605,False,False,0.03998906432605054,mm,0.01,0.0025,0.005
262,2026-09-12T13:43:18.878421+00:00,10938.831924596,30.0,32.0,120.0622805577542,False,False,0.06228055775420671,mm,0.01,0.0025,0.005
263,2026-09-12T13:43:18.878453+00:00,10938.831956085,31.0,32.0,120.06531034669942,False,False,0.0653103466994196,mm,0.01,0.0025,0.005
264,2026-09-12T13:43:18.878486+00:00,10938.831989381,32.0,32.0,120.06956051885525,False,False,0.06956051885525483,mm,0.01,0.0025,0.005
265,2026-09-12T13:43:18.878524+00:00,10938.832027349,33.0,32.0,120.07318959573831,False,False,0.07318959573831307,mm,0.01,0.0025,0.005
266,2026-09-12T13:43:18.878556+00:00,10938.832058997,34.0,32.0,120.07724814054592,False,False,0.07724814054591889,mm,0.01,0.0025,0.005
267,2026-09-12T13:43:18.878587+00:00,10938.832090726,35.0,32.0,120.08270325465914,False,False,0.08270325465913686,mm,0.01,0.0025,0.005
268,2026-09-12T13:43:18.878618+00:00,10938.832121414,36.0,32.0,120.08769946251995,False,False,0.08769946251995009,mm,0.01,0.0025,0.005
269,2026-09-12T13:43:18.878651+00:00,10938.832154118,37.0,32.0,120.09281396331481,False,False,0.09281396331481062,mm,0.01,0.0025,0.005
270,2026-09-12T13:43:18.878682+00:00,10938.832184935,38.0,32.0,120.09942183337073,False,False,0.09942183337072663,mm,0.01,0.0025,0.005
271,2026-09-12T13:43:18.878713+00:00,10938.832215831,39.0,32.0,120.10580140617427,False,False,0.10580140617426537,mm,0.01,0.0025,0.005
272,2026-09-12T13:43:18.878744+00:00,10938.832246839,40.0,32.0,120.11201053754472,False,False,0.11201053754471957,mm,0.01,0.0025,0.005
273,2026-09-12T13:43:18.878777+00:00,10938.832279911,20.0,33.0,120.03065514952472,False,False,0.03065514952471915,mm,0.01,0.0025,0.005
274,2026-09-12T13:43:18.878808+00:00,10938.832310952,21.0,33.0,120.0315161984337,False,False,0.03151619843370668,mm,0.01,0.0025,0.005
275,2026-09-12T13:43:18.878839+00:00,10938.832342136,22.0,33.0,120.0301823043156,False,False,0.030182304315601982,mm,0.01,0.0025,0.005
276,2026-09-12T13:43:18.878871+00:00,10938.832374056,23.0,33.0,120.02929852957246,False,False,0.02929852957245771,mm,0.01,0.0025,0.005
277,2026-09-12T13:43:18.878902+00:00,10938.832405113,24.0,33.0,120.03136798381773,False,False,0.03136798381773076,mm,0.01,0.0025,0.005
278,2026-09-12T13:43:18.878934+00:00,10938.832436921,25.0,33.0,120.03166228235501,False,False,0.03166228235501478,mm,0.01,0.0025,0.005
279,2026-09-12T13:43:18.878964+00:00,10938.832467689,26.0,33.0,120.03161372023763,False,False,0.03161372023762965,mm,0.01,0.0025,0.005
280,2026-09-12T13:43:18.878996+00:00,10938.832499577,27.0,33.0,120.0347585920511,False,False,0.0347585920511051,mm,0.01,0.0025,0.005
281,2026-09-12T13:43:18.879028+00:00,10938.83253097,28.0,33.0,120.03672136713239,False,False,0.03672136713238672,mm,0.01,0.0025,0.005
282,2026-09-12T13:43:18.879060+00:00,10938.83256361,29.0,33.0,120.03760747738325,False,False,0.0376074773832471,mm,0.01,0.0025,0.005
283,2026-09-12T13:43:18.879091+00:00,10938.832594714,30.0,33.0,120.06170470316194,False,False,0.061704703161936436,mm,0.01,0.0025,0.005
284,2026-09-12T13:43:18.879123+00:00,10938.832625979,31.0,33.0,120.0653389201029,False,False,0.06533892010290288,mm,0.01,0.0025,0.005
285,2026-09-12T13:43:18.879155+00:00,10938.832658027,32.0,33.0,120.06728029831149,False,False,0.06728029831148774,mm,0.01,0.0025,0.005
286,2026-09-12T13:43:18.879191+00:00,10938.832694091,33.0,33.0,120.07222654179357,False,False,0.0722265417935688,mm,0.01,0.0025,0.005
287,2026-09-12T13:43:18.879222+00:00,10938.832725564,34.0,33.0,120.07749761112164,False,False,0.07749761112164322,mm,0.01,0.0025,0.005
288,2026-09-12T13:43:18.879254+00:00,10938.832756892,35.0,33.0,120.08062638214898,False,False,0.08062638214897788,mm,0.01,0.0025,0.005
289,2026-09-12T13:43:18.879285+00:00,10938.83278862,36.0,33.0,120.08634626612115,False,False,0.08634626612115426,mm,0.01,0.0025,0.005
290,2026-09-12T13:43:18.879316+00:00,10938.83281966,37.0,33.0,120.09318479895303,False,False,0.09318479895303255,mm,0.01,0.0025,0.005
291,2026-09-12T13:43:18.879349+00:00,10938.832852349,38.0,33.0,120.09763409194098,False,False,0.09763409194097505,mm,0.01,0.0025,0.005
292,2026-09-12T13:43:18.879381+00:00,10938.832883933,39.0,33.0,120.10408620274406,False,False,0.10408620274405678,mm,0.01,0.0025,0.005
293,2026-09-12T13:43:18.879413+00:00,10938.832916397,40.0,33.0,120.11239353826441,False,False,0.11239353826441345,mm,0.01,0.0025,0.005
294,2026-09-12T13:43:18.879447+00:00,10938.832950078,20.0,34.0,120.03092795635855,False,False,0.030927956358553388,mm,0.01,0.0025,0.005
295,2026-09-12T13:43:18.879480+00:00,10938.832983086,21.0,34.0,120.02939659943571,False,False,0.02939659943571371,mm,0.01,0.0025,0.005
296,2026-09-12T13:43:18.879512+00:00,10938.833015598,22.0,34.0,120.02940779137882,False,False,0.029407791378815773,mm,0.01,0.0025,0.005
297,2026-09-12T13:43:18.879544+00:00,10938.833047263,23.0,34.0,120.02979691584899,False,False,0.02979691584899058,mm,0.01,0.0025,0.005
298,2026-09-12T13:43:18.879575+00:00,10938.833078063,24.0,34.0,120.02946185807131,False,False,0.02946185807131485,mm,0.01,0.0025,0.005
299,2026-09-12T13:43:18.879607+00:00,10938.833110207,25.0,34.0,120.04548451753887,False,False,0.04548451753886695,mm,0.01,0.0025,0.005
300,2026-09-12T13:43:18.879639+00:00,10938.833142575,26.0,34.0,120.04723425725044,False,False,0.047234257250437395,mm,0.01,0.0025,0.005
301,2026-09-12T13:43:18.879670+00:00,10938.833173696,27.0,34.0,120.0331540528991,False,False,0.033154052899107,mm,0.01,0.0025,0.005
302,2026-09-12T13:43:18.879701+00:00,10938.833204336,28.0,34.0,120.03517044296555,False,False,0.035170442965551274,mm,0.01,0.0025,0.005
303,2026-09-12T13:43:18.879733+00:00,10938.833235984,29.0,34.0,120.03823700596828,False,False,0.038237005968284166,mm,0.01,0.0025,0.005
304,2026-09-12T13:43:18.879764+00:00,10938.833267121,30.0,34.0,120.06046583973193,False,False,0.06046583973193265,mm,0.01,0.0025,0.005
305,2026-09-12T13:43:18.879796+00:00,10938.833298993,31.0,34.0,120.06347465477401,False,False,0.06347465477401215,mm,0.01,0.0025,0.005
306,2026-09-12T13:43:18.879827+00:00,10938.833330561,32.0,34.0,120.06780494304122,False,False,0.06780494304122442,mm,0.01,0.0025,0.005
307,2026-09-12T13:43:18.879860+00:00,10938.833363313,33.0,34.0,120.07138831369481,False,False,0.07138831369481125,mm,0.01,0.0025,0.005
308,2026-09-12T13:43:18.879892+00:00,10938.833394978,34.0,34.0,120.07540478339664,False,False,0.07540478339663537,mm,0.01,0.0025,0.005
309,2026-09-12T13:43:18.879924+00:00,10938.833427682,35.0,34.0,120.08094062258367,False,False,0.08094062258366819,mm,0.01,0.0025,0.005
310,2026-09-12T13:43:18.879956+00:00,10938.833458754,36.0,34.0,120.08591171858207,False,False,0.08591171858206792,mm,0.01,0.0025,0.005
311,2026-09-12T13:43:18.879987+00:00,10938.833490499,37.0,34.0,120.09096639474731,False,False,0.09096639474731205,mm,0.01,0.0025,0.005
312,2026-09-12T13:43:18.880018+00:00,10938.833521507,38.0,34.0,120.09764916832636,False,False,0.09764916832635606,mm,0.01,0.0025,0.005
313,2026-09-12T13:43:18.880049+00:00,10938.833552051,39.0,34.0,120.10402622403112,False,False,0.1040262240311165,mm,0.01,0.0025,0.005
314,2026-09-12T13:43:18.880081+00:00,10938.833584179,40.0,34.0,120.11016254684384,False,False,0.11016254684383853,mm,0.01,0.0025,0.005
315,2026-09-12T13:43:18.880112+00:00,10938.833615636,20.0,35.0,120.03047189447301,False,False,0.030471894473009797,mm,0.01,0.0025,0.005
316,2026-09-12T13:43:18.880143+00:00,10938.833646308,21.0,35.0,120.02861954930366,False,False,0.028619549303655845,mm,0.01,0.0025,0.005
317,2026-09-12T13:43:18.880174+00:00,10938.83367762,22.0,35.0,120.0288112109691,False,False,0.02881121096909567,mm,0.01,0.0025,0.005
318,2026-09-12T13:43:18.880207+00:00,10938.833709925,23.0,35.0,120.02937111987768,False,False,0.029371119877680485,mm,0.01,0.0025,0.005
319,2026-09-12T13:43:18.880238+00:00,10938.833740917,24.0,35.0,120.02871344957012,False,False,0.028713449570119565,mm,0.01,0.0025,0.005
320,2026-09-12T13:43:18.880270+00:00,10938.833772741,25.0,35.0,120.04483383296675,False,False,0.044833832966745035,mm,0.01,0.0025,0.005
321,2026-09-12T13:43:18.880302+00:00,10938.833805221,26.0,35.0,120.04682485020034,False,False,0.046824850200337664,mm,0.01,0.0025,0.005
322,2026-09-12T13:43:18.880332+00:00,10938.83383519,27.0,35.0,120.03244610816489,False,False,0.032446108164890575,mm,0.01,0.0025,0.005
323,2026-09-12T13:43:18.880363+00:00,10938.833866134,28.0,35.0,120.03446969173498,False,False,0.0344696917349836,mm,0.01,0.0025,0.005
324,2026-09-12T13:43:18.880393+00:00,10938.833896582,29.0,35.0,120.03782880531425,False,False,0.03782880531424837,mm,0.01,0.0025,0.005
325,2026-09-12T13:43:18.880424+00:00,10938.833927382,30.0,35.0,120.05980695758035,False,False,0.05980695758034926,mm,0.01,0.0025,0.005
326,2026-09-12T13:43:18.880455+00:00,10938.833957847,31.0,35.0,120.06273186267026,False,False,0.06273186267026176,mm,0.01,0.0025,0.005
327,2026-09-12T13:43:18.880488+00:00,10938.833990791,32.0,35.0,120.06738267015733,False,False,0.06738267015732902,mm,0.01,0.0025,0.005
328,2026-09-12T13:43:18.880520+00:00,10938.834023495,33.0,35.0,120.0707831846443,False,False,0.07078318464429856,mm,0.01,0.0025,0.005
329,2026-09-12T13:43:18.880551+00:00,10938.834054552,34.0,35.0,120.07463132515684,False,False,0.07463132515684379,mm,0.01,0.0025,0.005
330,2026-09-12T13:43:18.880584+00:00,10938.8340874,35.0,35.0,120.08049011982972,False,False,0.08049011982971876,mm,0.01,0.0025,0.005
331,2026-09-12T13:43:18.880633+00:00,10938.834135928,36.0,35.0,120.08536075120983,False,False,0.08536075120983355,mm,0.01,0.0025,0.005
332,2026-09-12T13:43:18.880664+00:00,10938.834166873,37.0,35.0,120.0901760879554,False,False,0.090176087955399,mm,0.01,0.0025,0.005
333,2026-09-12T13:43:18.880694+00:00,10938.834197609,38.0,35.0,120.09715852683746,False,False,0.09715852683746107,mm,0.01,0.0025,0.005
334,2026-09-12T13:43:18.880725+00:00,10938.834227913,39.0,35.0,120.10352551242615,False,False,0.10352551242614538,mm,0.01,0.0025,0.005
335,2026-09-12T13:43:18.880756+00:00,10938.834259322,40.0,35.0,120.10937055122974,False,False,0.1093705512297447,mm,0.01,0.0025,0.005
336,2026-09-12T13:43:18.880789+00:00,10938.834292202,20.0,36.0,120.0288792888572,False,False,0.028879288857197594,mm,0.01,0.0025,0.005
337,2026-09-12T13:43:18.880820+00:00,10938.83432353,21.0,36.0,120.02968650600639,False,False,0.029686506006385116,mm,0.01,0.0025,0.005
338,2026-09-12T13:43:18.880852+00:00,10938.83435473,22.0,36.0,120.02838287780253,False,False,0.028382877802528128,mm,0.01,0.0025,0.005
339,2026-09-12T13:43:18.880883+00:00,10938.834386363,23.0,36.0,120.02752774469023,False,False,0.027527744690232225,mm,0.01,0.0025,0.005
340,2026-09-12T13:43:18.880915+00:00,10938.834418395,24.0,36.0,120.0295430947731,False,False,0.029543094773103462,mm,0.01,0.0025,0.005
341,2026-09-12T13:43:18.880947+00:00,10938.834450235,25.0,36.0,120.0298537822316,False,False,0.029853782231597847,mm,0.01,0.0025,0.005
342,2026-09-12T13:43:18.880978+00:00,10938.834481004,26.0,36.0,120.02984568388119,False,False,0.029845683881191576,mm,0.01,0.0025,0.005
343,2026-09-12T13:43:18.881010+00:00,10938.834512812,27.0,36.0,120.03294048903622,False,False,0.032940489036221265,mm,0.01,0.0025,0.005
344,2026-09-12T13:43:18.881041+00:00,10938.834543948,28.0,36.0,120.03490447051358,False,False,0.03490447051358103,mm,0.01,0.0025,0.005
345,2026-09-12T13:43:18.881074+00:00,10938.834577724,29.0,36.0,120.03583964334706,False,False,0.035839643347060246,mm,0.01,0.0025,0.005
346,2026-09-12T13:43:18.881105+00:00,10938.834608093,30.0,36.0,120.05989482825257,False,False,0.05989482825256687,mm,0.01,0.0025,0.005
347,2026-09-12T13:43:18.881136+00:00,10938.834638813,31.0,36.0,120.06351497296367,False,False,0.0635149729636737,mm,0.01,0.0025,0.005
348,2026-09-12T13:43:18.881166+00:00,10938.834669453,32.0,36.0,120.06551010427333,False,False,0.06551010427332926,mm,0.01,0.0025,0.005
349,2026-09-12T13:43:18.881198+00:00,10938.83470147,33.0,36.0,120.07042568161935,False,False,0.07042568161935492,mm,0.01,0.0025,0.005
350,2026-09-12T13:43:18.881231+00:00,10938.83473379,34.0,36.0,120.07566852107738,False,False,0.07566852107737532,mm,0.01,0.0025,0.005
351,2026-09-12T13:43:18.881262+00:00,10938.834765566,35.0,36.0,120.078851453783,False,False,0.07885145378300251,mm,0.01,0.0025,0.005
352,2026-09-12T13:43:18.881292+00:00,10938.834795422,36.0,36.0,120.08455448920306,False,False,0.08455448920305741,mm,0.01,0.0025,0.005
353,2026-09-12T13:43:18.881323+00:00,10938.834826655,37.0,36.0,120.09135288329998,False,False,0.09135288329997593,mm,0.01,0.0025,0.005
354,2026-09-12T13:43:18.881355+00:00,10938.834858239,38.0,36.0,120.09585243205518,False,False,0.09585243205518168,mm,0.01,0.0025,0.005
355,2026-09-12T13:43:18.881386+00:00,10938.834888927,39.0,36.0,120.10230285403608,False,False,0.10230285403608264,mm,0.01,0.0025,0.005
356,2026-09-12T13:43:18.881416+00:00,10938.834919216,40.0,36.0,120.11056133938519,False,False,0.11056133938518542,mm,0.01,0.0025,0.005
357,2026-09-12T13:43:18.881447+00:00,10938.834949952,20.0,37.0,120.02952794885128,False,False,0.02952794885128185,mm,0.01,0.0025,0.005
358,2026-09-12T13:43:18.881477+00:00,10938.834980336,21.0,37.0,120.02844261735606,False,False,0.028442617356063238,mm,0.01,0.0025,0.005
359,2026-09-12T13:43:18.881510+00:00,10938.835012928,22.0,37.0,120.02820303972753,False,False,0.028203039727529244,mm,0.01,0.0025,0.005
360,2026-09-12T13:43:18.881541+00:00,10938.835044033,23.0,37.0,120.02835485269796,False,False,0.028354852697958677,mm,0.01,0.0025,0.005
361,2026-09-12T13:43:18.881572+00:00,10938.835074961,24.0,37.0,120.0284680773517,False,False,0.02846807735170387,mm,0.01,0.0025,0.005
362,2026-09-12T13:43:18.881603+00:00,10938.835105857,25.0,37.0,120.02935494568756,False,False,0.029354945687558143,mm,0.01,0.0025,0.005
363,2026-09-12T13:43:18.881635+00:00,10938.835137922,26.0,37.0,120.03076942106748,False,False,0.030769421067475378,mm,0.01,0.0025,0.005
364,2026-09-12T13:43:18.881665+00:00,10938.835168578,27.0,37.0,120.03210404622989,False,False,0.032104046229889605,mm,0.01,0.0025,0.005
365,2026-09-12T13:43:18.881696+00:00,10938.83519917,28.0,37.0,120.03411044064829,False,False,0.034110440648291274,mm,0.01,0.0025,0.005
366,2026-09-12T13:43:18.881725+00:00,10938.83522853,29.0,37.0,120.03677049345191,False,False,0.03677049345191108,mm,0.01,0.0025,0.005
367,2026-09-12T13:43:18.881755+00:00,10938.835258611,30.0,37.0,120.05934765873039,False,False,0.059347658730388275,mm,0.01,0.0025,0.005
368,2026-09-12T13:43:18.881786+00:00,10938.835288819,31.0,37.0,120.06247306985564,False,False,0.06247306985564194,mm,0.01,0.0025,0.005
369,2026-09-12T13:43:18.881817+00:00,10938.835320115,32.0,37.0,120.0663579844257,False,False,0.06635798442569296,mm,0.01,0.0025,0.005
370,2026-09-12T13:43:18.881847+00:00,10938.835350339,33.0,37.0,120.07019544070641,False,False,0.07019544070641359,mm,0.01,0.0025,0.005
371,2026-09-12T13:43:18.881880+00:00,10938.835383428,34.0,37.0,120.07444581024552,False,False,0.07444581024552122,mm,0.01,0.0025,0.005
372,2026-09-12T13:43:18.881913+00:00,10938.835416228,35.0,37.0,120.07953289045071,False,False,0.07953289045070733,mm,0.01,0.0025,0.005
