sample_index,timestamp_utc,timestamp_monotonic,x_mm,y_mm,z_mm,trigger_raw,trigger_latched,probe_signal_raw,probe_signal_unit,xy_position_uncertainty_mm,z_position_uncertainty_mm,probe_trigger_repeatability_mm
186,2026-09-12T13:43:25.390975+00:00,10945.344478673,38.0,28.0,120.10568301441894,False,False,0.10568301441894334,mm,0.01,0.0025,0.005
187,2026-09-12T13:43:25.391011+00:00,10945.344514017,39.0,28.0,120.11203853675359,False,False,0.11203853675358744,mm,0.01,0.0025,0.005
188,2026-09-12T13:43:25.391044+00:00,10945.344547729,40.0,28.0,120.11755199421563,False,False,0.11755199421563134,mm,0.01,0.0025,0.005
189,2026-09-12T13:43:25.391079+00:00,10945.344582066,20.0,29.0,120.0366888026874,False,False,0.03668880268739372,mm,0.01,0.0025,0.005
190,2026-09-12T13:43:25.391113+00:00,10945.344616066,21.0,29.0,120.03569076883778,False,False,0.03569076883778166,mm,0.01,0.0025,0.005
191,2026-09-12T13:43:25.391150+00:00,10945.344652786,22.0,29.0,120.03540210971784,False,False,0.03540210971783608,mm,0.01,0.0025,0.005
192,2026-09-12T13:43:25.391184+00:00,10945.344687299,23.0,29.0,120.03550747525742,False,False,0.035507475257418264,mm,0.01,0.0025,0.005
193,2026-09-12T13:43:25.391219+00:00,10945.344721811,24.0,29.0,120.03570843930541,False,False,0.035708439305409456,mm,0.01,0.0025,0.005
194,2026-09-12T13:43:25.391253+00:00,10945.344756115,25.0,29.0,120.0365687301294,False,False,0.03656873012940309,mm,0.01,0.0025,0.005
195,2026-09-12T13:43:25.391288+00:00,10945.344790948,26.0,29.0,120.03791758641006,False,False,0.03791758641006027,mm,0.01,0.0025,0.005
196,2026-09-12T13:43:25.391322+00:00,10945.344824804,27.0,29.0,120.03933340344547,False,False,0.03933340344546821,mm,0.01,0.0025,0.005
197,2026-09-12T13:43:25.391355+00:00,10945.34485818,28.0,29.0,120.04133784148092,False,False,0.04133784148092445,mm,0.01,0.0025,0.005
198,2026-09-12T13:43:25.391389+00:00,10945.34489186,29.0,29.0,120.04391833069668,False,False,0.04391833069668394,mm,0.01,0.0025,0.005
199,2026-09-12T13:43:25.391423+00:00,10945.344925813,30.0,29.0,120.06656367262889,False,False,0.06656367262888807,mm,0.01,0.0025,0.005
200,2026-09-12T13:43:25.391458+00:00,10945.344960997,31.0,29.0,120.06971190434446,False,False,0.06971190434445873,mm,0.01,0.0025,0.005
201,2026-09-12T13:43:25.391492+00:00,10945.344994837,32.0,29.0,120.07350964882785,False,False,0.07350964882785149,mm,0.01,0.0025,0.005
202,2026-09-12T13:43:25.391529+00:00,10945.345032198,33.0,29.0,120.07739683562987,False,False,0.07739683562986954,mm,0.01,0.0025,0.005
203,2026-09-12T13:43:25.391563+00:00,10945.345065926,34.0,29.0,120.0816929848574,False,False,0.08169298485739773,mm,0.01,0.0025,0.005
204,2026-09-12T13:43:25.391596+00:00,10945.345098838,35.0,29.0,120.08669223239625,False,False,0.08669223239624557,mm,0.01,0.0025,0.005
205,2026-09-12T13:43:25.391631+00:00,10945.345134151,36.0,29.0,120.09183025070276,False,False,0.09183025070275619,mm,0.01,0.0025,0.005
206,2026-09-12T13:43:25.391665+00:00,10945.345168215,37.0,29.0,120.09728259013524,False,False,0.09728259013523655,mm,0.01,0.0025,0.005
207,2026-09-12T13:43:25.391699+00:00,10945.345202263,38.0,29.0,120.10346746878484,False,False,0.10346746878484225,mm,0.01,0.0025,0.005
208,2026-09-12T13:43:25.391733+00:00,10945.345235976,39.0,29.0,120.109861256022,False,False,0.10986125602200048,mm,0.01,0.0025,0.005
209,2026-09-12T13:43:25.391862+00:00,10945.345365433,40.0,29.0,120.1164815482156,False,False,0.11648154821560297,mm,0.01,0.0025,0.005
210,2026-09-12T13:43:25.391990+00:00,10945.345493162,20.0,30.0,120.03429034455408,False,False,0.034290344554079866,mm,0.01,0.0025,0.005
211,2026-09-12T13:43:25.392118+00:00,10945.345621323,21.0,30.0,120.03507290701907,False,False,0.035072907019070954,mm,0.01,0.0025,0.005
212,2026-09-12T13:43:25.392247+00:00,10945.345749772,22.0,30.0,120.03378314045675,False,False,0.03378314045674813,mm,0.01,0.0025,0.005
213,2026-09-12T13:43:25.392375+00:00,10945.345878717,23.0,30.0,120.03294112507211,False,False,0.032941125072113664,mm,0.01,0.0025,0.005
214,2026-09-12T13:43:25.392507+00:00,10945.346010383,24.0,30.0,120.0349316957117,False,False,0.0349316957117054,mm,0.01,0.0025,0.005
215,2026-09-12T13:43:25.392640+00:00,10945.346143472,25.0,30.0,120.0352498892164,False,False,0.03524988921640215,mm,0.01,0.0025,0.005
216,2026-09-12T13:43:25.392671+00:00,10945.346174624,26.0,30.0,120.03526032307451,False,False,0.035260323074510325,mm,0.01,0.0025,0.005
217,2026-09-12T13:43:25.392702+00:00,10945.346205616,27.0,30.0,120.03833219794345,False,False,0.038332197943447,mm,0.01,0.0025,0.005
218,2026-09-12T13:43:25.392735+00:00,10945.346237745,28.0,30.0,120.04029673194434,False,False,0.040296731944337694,mm,0.01,0.0025,0.005
219,2026-09-12T13:43:25.392765+00:00,10945.346267969,29.0,30.0,120.04125437520206,False,False,0.04125437520205821,mm,0.01,0.0025,0.005
220,2026-09-12T13:43:25.392796+00:00,10945.346299217,30.0,30.0,120.0652903055921,False,False,0.06529030559210014,mm,0.01,0.0025,0.005
221,2026-09-12T13:43:25.392827+00:00,10945.346329746,31.0,30.0,120.06890400529036,False,False,0.06890400529036356,mm,0.01,0.0025,0.005
222,2026-09-12T13:43:25.392858+00:00,10945.346361474,32.0,30.0,120.0709237552589,False,False,0.07092375525890304,mm,0.01,0.0025,0.005
223,2026-09-12T13:43:25.392888+00:00,10945.346391426,33.0,30.0,120.07582528766373,False,False,0.07582528766373287,mm,0.01,0.0025,0.005
224,2026-09-12T13:43:25.392918+00:00,10945.34642165,34.0,30.0,120.08105519797856,False,False,0.0810551979785572,mm,0.01,0.0025,0.005
225,2026-09-12T13:43:25.392948+00:00,10945.346451379,35.0,30.0,120.08426293646946,False,False,0.08426293646945737,mm,0.01,0.0025,0.005
226,2026-09-12T13:43:25.392978+00:00,10945.346480995,36.0,30.0,120.08995825533458,False,False,0.08995825533457946,mm,0.01,0.0025,0.005
227,2026-09-12T13:43:25.393013+00:00,10945.346516579,37.0,30.0,120.09673826608608,False,False,0.09673826608607783,mm,0.01,0.0025,0.005
228,2026-09-12T13:43:25.393044+00:00,10945.346547059,38.0,30.0,120.1012608317383,False,False,0.10126083173830125,mm,0.01,0.0025,0.005
229,2026-09-12T13:43:25.393075+00:00,10945.346577892,39.0,30.0,120.10771048024687,False,False,0.10771048024686536,mm,0.01,0.0025,0.005
230,2026-09-12T13:43:25.393105+00:00,10945.346607812,40.0,30.0,120.11594659245509,False,False,0.11594659245508865,mm,0.01,0.0025,0.005
231,2026-09-12T13:43:25.393137+00:00,10945.346640196,20.0,31.0,120.03410183905032,False,False,0.03410183905032227,mm,0.01,0.0025,0.005
232,2026-09-12T13:43:25.393167+00:00,10945.346670421,21.0,31.0,120.03218271617305,False,False,0.032182716173053905,mm,0.01,0.0025,0.005
233,2026-09-12T13:43:25.393197+00:00,10945.346700309,22.0,31.0,120.03241192237334,False,False,0.032411922373341895,mm,0.01,0.0025,0.005
234,2026-09-12T13:43:25.393228+00:00,10945.346730997,23.0,31.0,120.03300736091104,False,False,0.03300736091104284,mm,0.01,0.0025,0.005
235,2026-09-12T13:43:25.393258+00:00,10945.346761541,24.0,31.0,120.03228257498311,False,False,0.03228257498311393,mm,0.01,0.0025,0.005
236,2026-09-12T13:43:25.393289+00:00,10945.346791782,25.0,31.0,120.03342328865682,False,False,0.033423288656820205,mm,0.01,0.0025,0.005
237,2026-09-12T13:43:25.393321+00:00,10945.346824054,26.0,31.0,120.03546450074978,False,False,0.035464500749782246,mm,0.01,0.0025,0.005
238,2026-09-12T13:43:25.393352+00:00,10945.346854966,27.0,31.0,120.03602365157337,False,False,0.03602365157337317,mm,0.01,0.0025,0.005
239,2026-09-12T13:43:25.393383+00:00,10945.346885767,28.0,31.0,120.03804873166457,False,False,0.03804873166457412,mm,0.01,0.0025,0.005
240,2026-09-12T13:43:25.393415+00:00,10945.346918055,29.0,31.0,120.04146870683977,False,False,0.041468706839765446,mm,0.01,0.0025,0.005
241,2026-09-12T13:43:25.393445+00:00,10945.346948215,30.0,31.0,120.06339470786354,False,False,0.06339470786353729,mm,0.01,0.0025,0.005
242,2026-09-12T13:43:25.393475+00:00,10945.346977767,31.0,31.0,120.06630215650655,False,False,0.06630215650655202,mm,0.01,0.0025,0.005
243,2026-09-12T13:43:25.393507+00:00,10945.347010168,32.0,31.0,120.07101964412625,False,False,0.0710196441262525,mm,0.01,0.0025,0.005
244,2026-09-12T13:43:25.393538+00:00,10945.347041352,33.0,31.0,120.0743821176076,False,False,0.07438211760759827,mm,0.01,0.0025,0.005
245,2026-09-12T13:43:25.393570+00:00,10945.347072888,34.0,31.0,120.0781952392758,False,False,0.07819523927580008,mm,0.01,0.0025,0.005
246,2026-09-12T13:43:25.393602+00:00,10945.347105241,35.0,31.0,120.08412122091688,False,False,0.08412122091688445,mm,0.01,0.0025,0.005
247,2026-09-12T13:43:25.393634+00:00,10945.347137001,36.0,31.0,120.08897095185279,False,False,0.08897095185278658,mm,0.01,0.0025,0.005
248,2026-09-12T13:43:25.393666+00:00,10945.347168761,37.0,31.0,120.09373649693764,False,False,0.09373649693763753,mm,0.01,0.0025,0.005
249,2026-09-12T13:43:25.393697+00:00,10945.347200313,38.0,31.0,120.1007812775481,False,False,0.1007812775480943,mm,0.01,0.0025,0.005
250,2026-09-12T13:43:25.393729+00:00,10945.347232186,39.0,31.0,120.10714616817138,False,False,0.10714616817138278,mm,0.01,0.0025,0.005
251,2026-09-12T13:43:25.393761+00:00,10945.347264218,40.0,31.0,120.11293060887303,False,False,0.11293060887302886,mm,0.01,0.0025,0.005
252,2026-09-12T13:43:25.393794+00:00,10945.347297002,20.0,32.0,120.03269197797943,False,False,0.032691977979425246,mm,0.01,0.0025,0.005
253,2026-09-12T13:43:25.393826+00:00,10945.347329403,21.0,32.0,120.0312408544046,False,False,0.031240854404600782,mm,0.01,0.0025,0.005
254,2026-09-12T13:43:25.393858+00:00,10945.347361723,22.0,32.0,120.03120693662734,False,False,0.031206936627341975,mm,0.01,0.0025,0.005
255,2026-09-12T13:43:25.393892+00:00,10945.347395211,23.0,32.0,120.03155337228435,False,False,0.031553372284349734,mm,0.01,0.0025,0.005
256,2026-09-12T13:43:25.393925+00:00,10945.347427948,24.0,32.0,120.03129895385615,False,False,0.031298953856151,mm,0.01,0.0025,0.005
257,2026-09-12T13:43:25.393958+00:00,10945.347460812,25.0,32.0,120.03229718651649,False,False,0.032297186516487386,mm,0.01,0.0025,0.005
258,2026-09-12T13:43:25.393990+00:00,10945.347493084,26.0,32.0,120.03398661715568,False,False,0.03398661715567641,mm,0.01,0.0025,0.005
259,2026-09-12T13:43:25.394022+00:00,10945.347525132,27.0,32.0,120.03498103447092,False,False,0.03498103447091694,mm,0.01,0.0025,0.005
260,2026-09-12T13:43:25.394054+00:00,10945.347556797,28.0,32.0,120.0369956264688,False,False,0.036995626468794285,mm,0.01,0.0025,0.005
261,2026-09-12T13:43:25.394085+00:00,10945.347587805,29.0,32.0,120.03998906432605,False,False,0.03998906432605054,mm,0.01,0.0025,0.005
262,2026-09-12T13:43:25.394116+00:00,10945.347618909,30.0,32.0,120.0622805577542,False,False,0.06228055775420671,mm,0.01,0.0025,0.005
263,2026-09-12T13:43:25.394148+00:00,10945.347651214,31.0,32.0,120.06531034669942,False,False,0.0653103466994196,mm,0.01,0.0025,0.005
264,2026-09-12T13:43:25.394181+00:00,10945.347684078,32.0,32.0,120.06956051885525,False,False,0.06956051885525483,mm,0.01,0.0025,0.005
265,2026-09-12T13:43:25.394212+00:00,10945.347715022,33.0,32.0,120.07318959573831,False,False,0.07318959573831307,mm,0.01,0.0025,0.005
266,2026-09-12T13:43:25.394244+00:00,10945.347746926,34.0,32.0,120.07724814054592,False,False,0.07724814054591889,mm,0.01,0.0025,0.005
267,2026-09-12T13:43:25.394275+00:00,10945.347778367,35.0,32.0,120.08270325465914,False,False,0.08270325465913686,mm,0.01,0.0025,0.005
268,2026-09-12T13:43:25.394307+00:00,10945.347810655,36.0,32.0,120.08769946251995,False,False,0.08769946251995009,mm,0.01,0.0025,0.005
269,2026-09-12T13:43:25.394352+00:00,10945.347855359,37.0,32.0,120.09281396331481,False,False,0.09281396331481062,mm,0.01,0.0025,0.005
270,2026-09-12T13:43:25.394384+00:00,10945.347887136,38.0,32.0,120.09942183337073,False,False,0.09942183337072663,mm,0.01,0.0025,0.005
271,2026-09-12T13:43:25.394416+00:00,10945.347919152,39.0,32.0,120.10580140617427,False,False,0.10580140617426537,mm,0.01,0.0025,0.005
272,2026-09-12T13:43:25.394450+00:00,10945.347953392,40.0,32.0,120.11201053754472,False,False,0.11201053754471957,mm,0.01,0.0025,0.005
273,2026-09-12T13:43:25.394484+00:00,10945.347987025,20.0,33.0,120.03065514952472,False,False,0.03065514952471915,mm,0.01,0.0025,0.005
274,2026-09-12T13:43:25.394518+00:00,10945.348021329,21.0,33.0,120.0315161984337,False,False,0.03151619843370668,mm,0.01,0.0025,0.005
275,2026-09-12T13:43:25.394550+00:00,10945.348053057,22.0,33.0,120.0301823043156,False,False,0.030182304315601982,mm,0.01,0.0025,0.005
276,2026-09-12T13:43:25.394581+00:00,10945.348084466,23.0,33.0,120.02929852957246,False,False,0.02929852957245771,mm,0.01,0.0025,0.005
277,2026-09-12T13:43:25.394613+00:00,10945.348115986,24.0,33.0,120.03136798381773,False,False,0.03136798381773076,mm,0.01,0.0025,0.005
278,2026-09-12T13:43:25.394645+00:00,10945.348148098,25.0,33.0,120.03166228235501,False,False,0.03166228235501478,mm,0.01,0.0025,0.005
279,2026-09-12T13:43:25.394678+00:00,10945.348180946,26.0,33.0,120.03161372023763,False,False,0.03161372023762965,mm,0.01,0.0025,0.005
280,2026-09-12T13:43:25.394710+00:00,10945.348213315,27.0,33.0,120.0347585920511,False,False,0.0347585920511051,mm,0.01,0.0025,0.005
281,2026-09-12T13:43:25.394742+00:00,10945.348245619,28.0,33.0,120.03672136713239,False,False,0.03672136713238672,mm,0.01,0.0025,0.005
282,2026-09-12T13:43:25.394776+00:00,10945.348279267,29.0,33.0,120.03760747738325,False,False,0.0376074773832471,mm,0.01,0.0025,0.005
283,2026-09-12T13:43:25.394808+00:00,10945.348311348,30.0,33.0,120.06170470316194,False,False,0.061704703161936436,mm,0.01,0.0025,0.005
284,2026-09-12T13:43:25.394840+00:00,10945.348343044,31.0,33.0,120.0653389201029,False,False,0.06533892010290288,mm,0.01,0.0025,0.005
285,2026-09-12T13:43:25.394873+00:00,10945.348375748,32.0,33.0,120.06728029831149,False,False,0.06728029831148774,mm,0.01,0.0025,0.005
286,2026-09-12T13:43:25.394905+00:00,10945.348408564,33.0,33.0,120.07222654179357,False,False,0.0722265417935688,mm,0.01,0.0025,0.005
287,2026-09-12T13:43:25.394937+00:00,10945.348440517,34.0,33.0,120.07749761112164,False,False,0.07749761112164322,mm,0.01,0.0025,0.005
288,2026-09-12T13:43:25.394969+00:00,10945.348472549,35.0,33.0,120.08062638214898,False,False,0.08062638214897788,mm,0.01,0.0025,0.005
289,2026-09-12T13:43:25.395002+00:00,10945.348505077,36.0,33.0,120.08634626612115,False,False,0.08634626612115426,mm,0.01,0.0025,0.005
290,2026-09-12T13:43:25.395034+00:00,10945.348537622,37.0,33.0,120.09318479895303,False,False,0.09318479895303255,mm,0.01,0.0025,0.005
291,2026-09-12T13:43:25.395069+00:00,10945.348572022,38.0,33.0,120.09763409194098,False,False,0.09763409194097505,mm,0.01,0.0025,0.005
292,2026-09-12T13:43:25.395101+00:00,10945.348603862,39.0,33.0,120.10408620274406,False,False,0.10408620274405678,mm,0.01,0.0025,0.005
293,2026-09-12T13:43:25.395133+00:00,10945.348636439,40.0,33.0,120.11239353826441,False,False,0.11239353826441345,mm,0.01,0.0025,0.005
294,2026-09-12T13:43:25.395165+00:00,10945.348668535,20.0,34.0,120.03092795635855,False,False,0.030927956358553388,mm,0.01,0.0025,0.005
295,2026-09-12T13:43:25.395198+00:00,10945.348701223,21.0,34.0,120.02939659943571,False,False,0.02939659943571371,mm,0.01,0.0025,0.005
296,2026-09-12T13:43:25.395230+00:00,10945.348733319,22.0,34.0,120.02940779137882,False,False,0.029407791378815773,mm,0.01,0.0025,0.005
297,2026-09-12T13:43:25.395263+00:00,10945.34876588,23.0,34.0,120.02979691584899,False,False,0.02979691584899058,mm,0.01,0.0025,0.005
298,2026-09-12T13:43:25.395294+00:00,10945.348797416,24.0,34.0,120.02946185807131,False,False,0.02946185807131485,mm,0.01,0.0025,0.005
299,2026-09-12T13:43:25.395326+00:00,10945.348829352,25.0,34.0,120.04548451753887,False,False,0.04548451753886695,mm,0.01,0.0025,0.005
300,2026-09-12T13:43:25.395359+00:00,10945.348862185,26.0,34.0,120.04723425725044,False,False,0.047234257250437395,mm,0.01,0.0025,0.005
301,2026-09-12T13:43:25.395392+00:00,10945.348894841,27.0,34.0,120.0331540528991,False,False,0.033154052899107,mm,0.01,0.0025,0.005
302,2026-09-12T13:43:25.395424+00:00,10945.348926873,28.0,34.0,120.03517044296555,False,False,0.035170442965551274,mm,0.01,0.0025,0.005
303,2026-09-12T13:43:25.395456+00:00,10945.348959241,29.0,34.0,120.03823700596828,False,False,0.038237005968284166,mm,0.01,0.0025,0.005
304,2026-09-12T13:43:25.395490+00:00,10945.348992762,30.0,34.0,120.06046583973193,False,False,0.06046583973193265,mm,0.01,0.0025,0.005
305,2026-09-12T13:43:25.395522+00:00,10945.349025706,31.0,34.0,120.06347465477401,False,False,0.06347465477401215,mm,0.01,0.0025,0.005
306,2026-09-12T13:43:25.395553+00:00,10945.349056554,32.0,34.0,120.06780494304122,False,False,0.06780494304122442,mm,0.01,0.0025,0.005
307,2026-09-12T13:43:25.395585+00:00,10945.349087915,33.0,34.0,120.07138831369481,False,False,0.07138831369481125,mm,0.01,0.0025,0.005
308,2026-09-12T13:43:25.395616+00:00,10945.349119179,34.0,34.0,120.07540478339664,False,False,0.07540478339663537,mm,0.01,0.0025,0.005
309,2026-09-12T13:43:25.395649+00:00,10945.349152139,35.0,34.0,120.08094062258367,False,False,0.08094062258366819,mm,0.01,0.0025,0.005
310,2026-09-12T13:43:25.395680+00:00,10945.349183243,36.0,34.0,120.08591171858207,False,False,0.08591171858206792,mm,0.01,0.0025,0.005
311,2026-09-12T13:43:25.395712+00:00,10945.349214908,37.0,34.0,120.09096639474731,False,False,0.09096639474731205,mm,0.01,0.0025,0.005
312,2026-09-12T13:43:25.395742+00:00,10945.349245372,38.0,34.0,120.09764916832636,False,False,0.09764916832635606,mm,0.01,0.0025,0.005
313,2026-09-12T13:43:25.395773+00:00,10945.349276252,39.0,34.0,120.10402622403112,False,False,0.1040262240311165,mm,0.01,0.0025,0.005
314,2026-09-12T13:43:25.395804+00:00,10945.349307709,40.0,34.0,120.11016254684384,False,False,0.11016254684383853,mm,0.01,0.0025,0.005
315,2026-09-12T13:43:25.395936+00:00,10945.34943971,20.0,35.0,120.03047189447301,False,False,0.030471894473009797,mm,0.01,0.0025,0.005
316,2026-09-12T13:43:25.396073+00:00,10945.349576079,21.0,35.0,120.02861954930366,False,False,0.028619549303655845,mm,0.01,0.0025,0.005
317,2026-09-12T13:43:25.396208+00:00,10945.349711184,22.0,35.0,120.0288112109691,False,False,0.02881121096909567,mm,0.01,0.0025,0.005
318,2026-09-12T13:43:25.396346+00:00,10945.349848994,23.0,35.0,120.02937111987768,False,False,0.029371119877680485,mm,0.01,0.0025,0.005
319,2026-09-12T13:43:25.396481+00:00,10945.349983971,24.0,35.0,120.02871344957012,False,False,0.028713449570119565,mm,0.01,0.0025,0.005
320,2026-09-12T13:43:25.396841+00:00,10945.35034311,25.0,35.0,120.04483383296675,False,False,0.044833832966745035,mm,0.01,0.0025,0.005
321,2026-09-12T13:43:25.397019+00:00,10945.350522504,26.0,35.0,120.04682485020034,False,False,0.046824850200337664,mm,0.01,0.0025,0.005
322,2026-09-12T13:43:25.397167+00:00,10945.350670089,27.0,35.0,120.03244610816489,False,False,0.032446108164890575,mm,0.01,0.0025,0.005
323,2026-09-12T13:43:25.397204+00:00,10945.350707145,28.0,35.0,120.03446969173498,False,False,0.0344696917349836,mm,0.01,0.0025,0.005
324,2026-09-12T13:43:25.397238+00:00,10945.350741418,29.0,35.0,120.03782880531425,False,False,0.03782880531424837,mm,0.01,0.0025,0.005
325,2026-09-12T13:43:25.397520+00:00,10945.351021308,30.0,35.0,120.05980695758035,False,False,0.05980695758034926,mm,0.01,0.0025,0.005
326,2026-09-12T13:43:25.397611+00:00,10945.351113677,31.0,35.0,120.06273186267026,False,False,0.06273186267026176,mm,0.01,0.0025,0.005
327,2026-09-12T13:43:25.397907+00:00,10945.351408384,32.0,35.0,120.06738267015733,False,False,0.06738267015732902,mm,0.01,0.0025,0.005
328,2026-09-12T13:43:25.398001+00:00,10945.351504225,33.0,35.0,120.0707831846443,False,False,0.07078318464429856,mm,0.01,0.0025,0.005
329,2026-09-12T13:43:25.398304+00:00,10945.351806115,34.0,35.0,120.07463132515684,False,False,0.07463132515684379,mm,0.01,0.0025,0.005
330,2026-09-12T13:43:25.398401+00:00,10945.351904452,35.0,35.0,120.08049011982972,False,False,0.08049011982971876,mm,0.01,0.0025,0.005
331,2026-09-12T13:43:25.398755+00:00,10945.352256519,36.0,35.0,120.08536075120983,False,False,0.08536075120983355,mm,0.01,0.0025,0.005
332,2026-09-12T13:43:25.398847+00:00,10945.352349768,37.0,35.0,120.0901760879554,False,False,0.090176087955399,mm,0.01,0.0025,0.005
333,2026-09-12T13:43:25.399111+00:00,10945.352613291,38.0,35.0,120.09715852683746,False,False,0.09715852683746107,mm,0.01,0.0025,0.005
334,2026-09-12T13:43:25.399195+00:00,10945.352698475,39.0,35.0,120.10352551242615,False,False,0.10352551242614538,mm,0.01,0.0025,0.005
335,2026-09-12T13:43:25.399236+00:00,10945.352739292,40.0,35.0,120.10937055122974,False,False,0.1093705512297447,mm,0.01,0.0025,0.005
336,2026-09-12T13:43:25.399285+00:00,10945.352788092,20.0,36.0,120.0288792888572,False,False,0.028879288857197594,mm,0.01,0.0025,0.005
337,2026-09-12T13:43:25.399320+00:00,10945.352822797,21.0,36.0,120.02968650600639,False,False,0.029686506006385116,mm,0.01,0.0025,0.005
338,2026-09-12T13:43:25.399352+00:00,10945.352855485,22.0,36.0,120.02838287780253,False,False,0.028382877802528128,mm,0.01,0.0025,0.005
339,2026-09-12T13:43:25.399385+00:00,10945.352888045,23.0,36.0,120.02752774469023,False,False,0.027527744690232225,mm,0.01,0.0025,0.005
340,2026-09-12T13:43:25.399419+00:00,10945.352922477,24.0,36.0,120.0295430947731,False,False,0.029543094773103462,mm,0.01,0.0025,0.005
341,2026-09-12T13:43:25.399454+00:00,10945.352957006,25.0,36.0,120.0298537822316,False,False,0.029853782231597847,mm,0.01,0.0025,0.005
342,2026-09-12T13:43:25.399487+00:00,10945.352990718,26.0,36.0,120.02984568388119,False,False,0.029845683881191576,mm,0.01,0.0025,0.005
343,2026-09-12T13:43:25.399523+00:00,10945.353025982,27.0,36.0,120.03294048903622,False,False,0.032940489036221265,mm,0.01,0.0025,0.005
344,2026-09-12T13:43:25.399557+00:00,10945.353060687,28.0,36.0,120.03490447051358,False,False,0.03490447051358103,mm,0.01,0.0025,0.005
345,2026-09-12T13:43:25.399593+00:00,10945.353096143,29.0,36.0,120.03583964334706,False,False,0.035839643347060246,mm,0.01,0.0025,0.005
346,2026-09-12T13:43:25.399628+00:00,10945.353130767,30.0,36.0,120.05989482825257,False,False,0.05989482825256687,mm,0.01,0.0025,0.005
347,2026-09-12T13:43:25.399662+00:00,10945.353164976,31.0,36.0,120.06351497296367,False,False,0.0635149729636737,mm,0.01,0.0025,0.005
348,2026-09-12T13:43:25.399696+00:00,10945.353199664,32.0,36.0,120.06551010427333,False,False,0.06551010427332926,mm,0.01,0.0025,0.005
349,2026-09-12T13:43:25.399731+00:00,10945.353234368,33.0,36.0,120.07042568161935,False,False,0.07042568161935492,mm,0.01,0.0025,0.005
350,2026-09-12T13:43:25.399765+00:00,10945.353268369,34.0,36.0,120.07566852107738,False,False,0.07566852107737532,mm,0.01,0.0025,0.005
351,2026-09-12T13:43:25.399800+00:00,10945.353302897,35.0,36.0,120.078851453783,False,False,0.07885145378300251,mm,0.01,0.0025,0.005
352,2026-09-12T13:43:25.399833+00:00,10945.353336433,36.0,36.0,120.08455448920306,False,False,0.08455448920305741,mm,0.01,0.0025,0.005
353,2026-09-12T13:43:25.399868+00:00,10945.353370866,37.0,36.0,120.09135288329998,False,False,0.09135288329997593,mm,0.01,0.0025,0.005
354,2026-09-12T13:43:25.399904+00:00,10945.353407266,38.0,36.0,120.09585243205518,False,False,0.09585243205518168,mm,0.01,0.0025,0.005
355,2026-09-12T13:43:25.399939+00:00,10945.353442002,39.0,36.0,120.10230285403608,False,False,0.10230285403608264,mm,0.01,0.0025,0.005
356,2026-09-12T13:43:25.399974+00:00,10945.353477171,40.0,36.0,120.11056133938519,False,False,0.11056133938518542,mm,0.01,0.0025,0.005
357,2026-09-12T13:43:25.400009+00:00,10945.353512131,20.0,37.0,120.02952794885128,False,False,0.02952794885128185,mm,0.01,0.0025,0.005
358,2026-09-12T13:43:25.400043+00:00,10945.353546387,21.0,37.0,120.02844261735606,False,False,0.028442617356063238,mm,0.01,0.0025,0.005
359,2026-09-12T13:43:25.400078+00:00,10945.353580931,22.0,37.0,120.02820303972753,False,False,0.028203039727529244,mm,0.01,0.0025,0.005
360,2026-09-12T13:43:25.400111+00:00,10945.353614564,23.0,37.0,120.02835485269796,False,False,0.028354852697958677,mm,0.01,0.0025,0.005
361,2026-09-12T13:43:25.400146+00:00,10945.353649012,24.0,37.0,120.0284680773517,False,False,0.02846807735170387,mm,0.01,0.0025,0.005
362,2026-09-12T13:43:25.400181+00:00,10945.353684036,25.0,37.0,120.02935494568756,False,False,0.029354945687558143,mm,0.01,0.0025,0.005
363,2026-09-12T13:43:25.400216+00:00,10945.353719589,26.0,37.0,120.03076942106748,False,False,0.030769421067475378,mm,0.01,0.0025,0.005
364,2026-09-12T13:43:25.400251+00:00,10945.353753893,27.0,37.0,120.03210404622989,False,False,0.032104046229889605,mm,0.01,0.0025,0.005
365,2026-09-12T13:43:25.400285+00:00,10945.353787861,28.0,37.0,120.03411044064829,False,False,0.034110440648291274,mm,0.01,0.0025,0.005
366,2026-09-12T13:43:25.400319+00:00,10945.353822518,29.0,37.0,120.03677049345191,False,False,0.03677049345191108,mm,0.01,0.0025,0.005
367,2026-09-12T13:43:25.400353+00:00,10945.353856342,30.0,37.0,120.05934765873039,False,False,0.059347658730388275,mm,0.01,0.0025,0.005
368,2026-09-12T13:43:25.400387+00:00,10945.353890486,31.0,37.0,120.06247306985564,False,False,0.06247306985564194,mm,0.01,0.0025,0.005
369,2026-09-12T13:43:25.400421+00:00,10945.353923975,32.0,37.0,120.0663579844257,False,False,0.06635798442569296,mm,0.01,0.0025,0.005
370,2026-09-12T13:43:25.400456+00:00,10945.353959127,33.0,37.0,120.07019544070641,False,False,0.07019544070641359,mm,0.01,0.0025,0.005
371,2026-09-12T13:43:25.400490+00:00,10945.353993703,34.0,37.0,120.07444581024552,False,False,0.07444581024552122,mm,0.01,0.0025,0.005
372,2026-09-12T13:43:25.400530+00:00,10945.354032856,35.0,37.0,120.07953289045071,False,False,0.07953289045070733,mm,0.01,0.0025,0.005
