sample_index,timestamp_utc,timestamp_monotonic,x_mm,y_mm,z_mm,trigger_raw,trigger_latched,probe_signal_raw,probe_signal_unit,xy_position_uncertainty_mm,z_position_uncertainty_mm,probe_trigger_repeatability_mm
186,2026-09-12T13:43:06.001813+00:00,10925.955316403,38.0,28.0,120.10568301441894,False,False,0.10568301441894334,mm,0.01,0.0025,0.005
187,2026-09-12T13:43:06.001842+00:00,10925.955345172,39.0,28.0,120.11203853675359,False,False,0.11203853675358744,mm,0.01,0.0025,0.005
188,2026-09-12T13:43:06.001871+00:00,10925.95537378,40.0,28.0,120.11755199421563,False,False,0.11755199421563134,mm,0.01,0.0025,0.005
189,2026-09-12T13:43:06.001900+00:00,10925.955403188,20.0,29.0,120.0366888026874,False,False,0.03668880268739372,mm,0.01,0.0025,0.005
190,2026-09-12T13:43:06.001930+00:00,10925.95543362,21.0,29.0,120.03569076883778,False,False,0.03569076883778166,mm,0.01,0.0025,0.005
191,2026-09-12T13:43:06.001962+00:00,10925.955465253,22.0,29.0,120.03540210971784,False,False,0.03540210971783608,mm,0.01,0.0025,0.005
192,2026-09-12T13:43:06.001991+00:00,10925.955494485,23.0,29.0,120.03550747525742,False,False,0.035507475257418264,mm,0.01,0.0025,0.005
193,2026-09-12T13:43:06.002020+00:00,10925.955523717,24.0,29.0,120.03570843930541,False,False,0.035708439305409456,mm,0.01,0.0025,0.005
194,2026-09-12T13:43:06.002049+00:00,10925.955552245,25.0,29.0,120.0365687301294,False,False,0.03656873012940309,mm,0.01,0.0025,0.005
195,2026-09-12T13:43:06.002077+00:00,10925.955580726,26.0,29.0,120.03791758641006,False,False,0.03791758641006027,mm,0.01,0.0025,0.005
196,2026-09-12T13:43:06.002106+00:00,10925.955609542,27.0,29.0,120.03933340344547,False,False,0.03933340344546821,mm,0.01,0.0025,0.005
197,2026-09-12T13:43:06.002135+00:00,10925.955638134,28.0,29.0,120.04133784148092,False,False,0.04133784148092445,mm,0.01,0.0025,0.005
198,2026-09-12T13:43:06.002164+00:00,10925.955666823,29.0,29.0,120.04391833069668,False,False,0.04391833069668394,mm,0.01,0.0025,0.005
199,2026-09-12T13:43:06.002193+00:00,10925.955695959,30.0,29.0,120.06656367262889,False,False,0.06656367262888807,mm,0.01,0.0025,0.005
200,2026-09-12T13:43:06.002223+00:00,10925.955726535,31.0,29.0,120.06971190434446,False,False,0.06971190434445873,mm,0.01,0.0025,0.005
201,2026-09-12T13:43:06.002252+00:00,10925.955755367,32.0,29.0,120.07350964882785,False,False,0.07350964882785149,mm,0.01,0.0025,0.005
202,2026-09-12T13:43:06.002281+00:00,10925.955784168,33.0,29.0,120.07739683562987,False,False,0.07739683562986954,mm,0.01,0.0025,0.005
203,2026-09-12T13:43:06.002311+00:00,10925.955813896,34.0,29.0,120.0816929848574,False,False,0.08169298485739773,mm,0.01,0.0025,0.005
204,2026-09-12T13:43:06.002339+00:00,10925.955842552,35.0,29.0,120.08669223239625,False,False,0.08669223239624557,mm,0.01,0.0025,0.005
205,2026-09-12T13:43:06.002368+00:00,10925.955871448,36.0,29.0,120.09183025070276,False,False,0.09183025070275619,mm,0.01,0.0025,0.005
206,2026-09-12T13:43:06.002397+00:00,10925.955900537,37.0,29.0,120.09728259013524,False,False,0.09728259013523655,mm,0.01,0.0025,0.005
207,2026-09-12T13:43:06.002426+00:00,10925.955928777,38.0,29.0,120.10346746878484,False,False,0.10346746878484225,mm,0.01,0.0025,0.005
208,2026-09-12T13:43:06.002453+00:00,10925.955956425,39.0,29.0,120.109861256022,False,False,0.10986125602200048,mm,0.01,0.0025,0.005
209,2026-09-12T13:43:06.002483+00:00,10925.955986393,40.0,29.0,120.1164815482156,False,False,0.11648154821560297,mm,0.01,0.0025,0.005
210,2026-09-12T13:43:06.002515+00:00,10925.956018426,20.0,30.0,120.03429034455408,False,False,0.034290344554079866,mm,0.01,0.0025,0.005
211,2026-09-12T13:43:06.002543+00:00,10925.956046538,21.0,30.0,120.03507290701907,False,False,0.035072907019070954,mm,0.01,0.0025,0.005
212,2026-09-12T13:43:06.002571+00:00,10925.95607465,22.0,30.0,120.03378314045675,False,False,0.03378314045674813,mm,0.01,0.0025,0.005
213,2026-09-12T13:43:06.002600+00:00,10925.956103467,23.0,30.0,120.03294112507211,False,False,0.032941125072113664,mm,0.01,0.0025,0.005
214,2026-09-12T13:43:06.002628+00:00,10925.956131659,24.0,30.0,120.0349316957117,False,False,0.0349316957117054,mm,0.01,0.0025,0.005
215,2026-09-12T13:43:06.002657+00:00,10925.956160091,25.0,30.0,120.0352498892164,False,False,0.03524988921640215,mm,0.01,0.0025,0.005
216,2026-09-12T13:43:06.002687+00:00,10925.956190587,26.0,30.0,120.03526032307451,False,False,0.035260323074510325,mm,0.01,0.0025,0.005
217,2026-09-12T13:43:06.002716+00:00,10925.95621894,27.0,30.0,120.03833219794345,False,False,0.038332197943447,mm,0.01,0.0025,0.005
218,2026-09-12T13:43:06.002745+00:00,10925.956247756,28.0,30.0,120.04029673194434,False,False,0.040296731944337694,mm,0.01,0.0025,0.005
219,2026-09-12T13:43:06.002772+00:00,10925.956275372,29.0,30.0,120.04125437520206,False,False,0.04125437520205821,mm,0.01,0.0025,0.005
220,2026-09-12T13:43:06.002800+00:00,10925.956303148,30.0,30.0,120.0652903055921,False,False,0.06529030559210014,mm,0.01,0.0025,0.005
221,2026-09-12T13:43:06.002828+00:00,10925.956331741,31.0,30.0,120.06890400529036,False,False,0.06890400529036356,mm,0.01,0.0025,0.005
222,2026-09-12T13:43:06.002856+00:00,10925.956359613,32.0,30.0,120.0709237552589,False,False,0.07092375525890304,mm,0.01,0.0025,0.005
223,2026-09-12T13:43:06.002884+00:00,10925.956387405,33.0,30.0,120.07582528766373,False,False,0.07582528766373287,mm,0.01,0.0025,0.005
224,2026-09-12T13:43:06.002912+00:00,10925.956415341,34.0,30.0,120.08105519797856,False,False,0.0810551979785572,mm,0.01,0.0025,0.005
225,2026-09-12T13:43:06.002940+00:00,10925.956443006,35.0,30.0,120.08426293646946,False,False,0.08426293646945737,mm,0.01,0.0025,0.005
226,2026-09-12T13:43:06.002968+00:00,10925.956471278,36.0,30.0,120.08995825533458,False,False,0.08995825533457946,mm,0.01,0.0025,0.005
227,2026-09-12T13:43:06.002997+00:00,10925.956500382,37.0,30.0,120.09673826608608,False,False,0.09673826608607783,mm,0.01,0.0025,0.005
228,2026-09-12T13:43:06.003025+00:00,10925.956528398,38.0,30.0,120.1012608317383,False,False,0.10126083173830125,mm,0.01,0.0025,0.005
229,2026-09-12T13:43:06.003053+00:00,10925.956556671,39.0,30.0,120.10771048024687,False,False,0.10771048024686536,mm,0.01,0.0025,0.005
230,2026-09-12T13:43:06.003081+00:00,10925.956584143,40.0,30.0,120.11594659245509,False,False,0.11594659245508865,mm,0.01,0.0025,0.005
231,2026-09-12T13:43:06.003109+00:00,10925.956612591,20.0,31.0,120.03410183905032,False,False,0.03410183905032227,mm,0.01,0.0025,0.005
232,2026-09-12T13:43:06.003138+00:00,10925.956641103,21.0,31.0,120.03218271617305,False,False,0.032182716173053905,mm,0.01,0.0025,0.005
233,2026-09-12T13:43:06.003167+00:00,10925.956669952,22.0,31.0,120.03241192237334,False,False,0.032411922373341895,mm,0.01,0.0025,0.005
234,2026-09-12T13:43:06.003196+00:00,10925.956699392,23.0,31.0,120.03300736091104,False,False,0.03300736091104284,mm,0.01,0.0025,0.005
235,2026-09-12T13:43:06.003225+00:00,10925.95672832,24.0,31.0,120.03228257498311,False,False,0.03228257498311393,mm,0.01,0.0025,0.005
236,2026-09-12T13:43:06.003253+00:00,10925.956756705,25.0,31.0,120.03342328865682,False,False,0.033423288656820205,mm,0.01,0.0025,0.005
237,2026-09-12T13:43:06.003285+00:00,10925.956787953,26.0,31.0,120.03546450074978,False,False,0.035464500749782246,mm,0.01,0.0025,0.005
238,2026-09-12T13:43:06.003315+00:00,10925.956818209,27.0,31.0,120.03602365157337,False,False,0.03602365157337317,mm,0.01,0.0025,0.005
239,2026-09-12T13:43:06.003345+00:00,10925.956848065,28.0,31.0,120.03804873166457,False,False,0.03804873166457412,mm,0.01,0.0025,0.005
240,2026-09-12T13:43:06.003373+00:00,10925.956876706,29.0,31.0,120.04146870683977,False,False,0.041468706839765446,mm,0.01,0.0025,0.005
241,2026-09-12T13:43:06.003403+00:00,10925.956906498,30.0,31.0,120.06339470786354,False,False,0.06339470786353729,mm,0.01,0.0025,0.005
242,2026-09-12T13:43:06.003434+00:00,10925.956936978,31.0,31.0,120.06630215650655,False,False,0.06630215650655202,mm,0.01,0.0025,0.005
243,2026-09-12T13:43:06.003462+00:00,10925.95696541,32.0,31.0,120.07101964412625,False,False,0.0710196441262525,mm,0.01,0.0025,0.005
244,2026-09-12T13:43:06.003490+00:00,10925.956993187,33.0,31.0,120.0743821176076,False,False,0.07438211760759827,mm,0.01,0.0025,0.005
245,2026-09-12T13:43:06.003526+00:00,10925.957029043,34.0,31.0,120.0781952392758,False,False,0.07819523927580008,mm,0.01,0.0025,0.005
246,2026-09-12T13:43:06.003557+00:00,10925.957060115,35.0,31.0,120.08412122091688,False,False,0.08412122091688445,mm,0.01,0.0025,0.005
247,2026-09-12T13:43:06.003586+00:00,10925.957089492,36.0,31.0,120.08897095185279,False,False,0.08897095185278658,mm,0.01,0.0025,0.005
248,2026-09-12T13:43:06.003616+00:00,10925.9571193,37.0,31.0,120.09373649693764,False,False,0.09373649693763753,mm,0.01,0.0025,0.005
249,2026-09-12T13:43:06.003645+00:00,10925.95714802,38.0,31.0,120.1007812775481,False,False,0.1007812775480943,mm,0.01,0.0025,0.005
250,2026-09-12T13:43:06.003676+00:00,10925.957178788,39.0,31.0,120.10714616817138,False,False,0.10714616817138278,mm,0.01,0.0025,0.005
251,2026-09-12T13:43:06.003704+00:00,10925.957207669,40.0,31.0,120.11293060887303,False,False,0.11293060887302886,mm,0.01,0.0025,0.005
252,2026-09-12T13:43:06.003733+00:00,10925.957236549,20.0,32.0,120.03269197797943,False,False,0.032691977979425246,mm,0.01,0.0025,0.005
253,2026-09-12T13:43:06.003761+00:00,10925.957264709,21.0,32.0,120.0312408544046,False,False,0.031240854404600782,mm,0.01,0.0025,0.005
254,2026-09-12T13:43:06.003790+00:00,10925.957293317,22.0,32.0,120.03120693662734,False,False,0.031206936627341975,mm,0.01,0.0025,0.005
255,2026-09-12T13:43:06.003820+00:00,10925.957322966,23.0,32.0,120.03155337228435,False,False,0.031553372284349734,mm,0.01,0.0025,0.005
256,2026-09-12T13:43:06.003848+00:00,10925.95735143,24.0,32.0,120.03129895385615,False,False,0.031298953856151,mm,0.01,0.0025,0.005
257,2026-09-12T13:43:06.003877+00:00,10925.957380054,25.0,32.0,120.03229718651649,False,False,0.032297186516487386,mm,0.01,0.0025,0.005
258,2026-09-12T13:43:06.003906+00:00,10925.95740935,26.0,32.0,120.03398661715568,False,False,0.03398661715567641,mm,0.01,0.0025,0.005
259,2026-09-12T13:43:06.003935+00:00,10925.957438631,27.0,32.0,120.03498103447092,False,False,0.03498103447091694,mm,0.01,0.0025,0.005
260,2026-09-12T13:43:06.003964+00:00,10925.957467607,28.0,32.0,120.0369956264688,False,False,0.036995626468794285,mm,0.01,0.0025,0.005
261,2026-09-12T13:43:06.003994+00:00,10925.957497159,29.0,32.0,120.03998906432605,False,False,0.03998906432605054,mm,0.01,0.0025,0.005
262,2026-09-12T13:43:06.004028+00:00,10925.957531336,30.0,32.0,120.0622805577542,False,False,0.06228055775420671,mm,0.01,0.0025,0.005
263,2026-09-12T13:43:06.004058+00:00,10925.957561112,31.0,32.0,120.06531034669942,False,False,0.0653103466994196,mm,0.01,0.0025,0.005
264,2026-09-12T13:43:06.004089+00:00,10925.957591992,32.0,32.0,120.06956051885525,False,False,0.06956051885525483,mm,0.01,0.0025,0.005
265,2026-09-12T13:43:06.004119+00:00,10925.957622712,33.0,32.0,120.07318959573831,False,False,0.07318959573831307,mm,0.01,0.0025,0.005
266,2026-09-12T13:43:06.004148+00:00,10925.957651705,34.0,32.0,120.07724814054592,False,False,0.07724814054591889,mm,0.01,0.0025,0.005
267,2026-09-12T13:43:06.004179+00:00,10925.957682425,35.0,32.0,120.08270325465914,False,False,0.08270325465913686,mm,0.01,0.0025,0.005
268,2026-09-12T13:43:06.004209+00:00,10925.957712041,36.0,32.0,120.08769946251995,False,False,0.08769946251995009,mm,0.01,0.0025,0.005
269,2026-09-12T13:43:06.004238+00:00,10925.957741354,37.0,32.0,120.09281396331481,False,False,0.09281396331481062,mm,0.01,0.0025,0.005
270,2026-09-12T13:43:06.004267+00:00,10925.957769898,38.0,32.0,120.09942183337073,False,False,0.09942183337072663,mm,0.01,0.0025,0.005
271,2026-09-12T13:43:06.004296+00:00,10925.957799146,39.0,32.0,120.10580140617427,False,False,0.10580140617426537,mm,0.01,0.0025,0.005
272,2026-09-12T13:43:06.004325+00:00,10925.95782825,40.0,32.0,120.11201053754472,False,False,0.11201053754471957,mm,0.01,0.0025,0.005
273,2026-09-12T13:43:06.004356+00:00,10925.957858779,20.0,33.0,120.03065514952472,False,False,0.03065514952471915,mm,0.01,0.0025,0.005
274,2026-09-12T13:43:06.004384+00:00,10925.957887451,21.0,33.0,120.0315161984337,False,False,0.03151619843370668,mm,0.01,0.0025,0.005
275,2026-09-12T13:43:06.004413+00:00,10925.957916347,22.0,33.0,120.0301823043156,False,False,0.030182304315601982,mm,0.01,0.0025,0.005
276,2026-09-12T13:43:06.004443+00:00,10925.957946091,23.0,33.0,120.02929852957246,False,False,0.02929852957245771,mm,0.01,0.0025,0.005
277,2026-09-12T13:43:06.004473+00:00,10925.957975948,24.0,33.0,120.03136798381773,False,False,0.03136798381773076,mm,0.01,0.0025,0.005
278,2026-09-12T13:43:06.004504+00:00,10925.958007676,25.0,33.0,120.03166228235501,False,False,0.03166228235501478,mm,0.01,0.0025,0.005
279,2026-09-12T13:43:06.004533+00:00,10925.958036684,26.0,33.0,120.03161372023763,False,False,0.03161372023762965,mm,0.01,0.0025,0.005
280,2026-09-12T13:43:06.004562+00:00,10925.958064956,27.0,33.0,120.0347585920511,False,False,0.0347585920511051,mm,0.01,0.0025,0.005
281,2026-09-12T13:43:06.004590+00:00,10925.958092909,28.0,33.0,120.03672136713239,False,False,0.03672136713238672,mm,0.01,0.0025,0.005
282,2026-09-12T13:43:06.004619+00:00,10925.958122061,29.0,33.0,120.03760747738325,False,False,0.0376074773832471,mm,0.01,0.0025,0.005
283,2026-09-12T13:43:06.004648+00:00,10925.958151117,30.0,33.0,120.06170470316194,False,False,0.061704703161936436,mm,0.01,0.0025,0.005
284,2026-09-12T13:43:06.004677+00:00,10925.958180478,31.0,33.0,120.0653389201029,False,False,0.06533892010290288,mm,0.01,0.0025,0.005
285,2026-09-12T13:43:06.004706+00:00,10925.958209406,32.0,33.0,120.06728029831149,False,False,0.06728029831148774,mm,0.01,0.0025,0.005
286,2026-09-12T13:43:06.004736+00:00,10925.958239054,33.0,33.0,120.07222654179357,False,False,0.0722265417935688,mm,0.01,0.0025,0.005
287,2026-09-12T13:43:06.004765+00:00,10925.958268494,34.0,33.0,120.07749761112164,False,False,0.07749761112164322,mm,0.01,0.0025,0.005
288,2026-09-12T13:43:06.004794+00:00,10925.958297183,35.0,33.0,120.08062638214898,False,False,0.08062638214897788,mm,0.01,0.0025,0.005
289,2026-09-12T13:43:06.004823+00:00,10925.958326543,36.0,33.0,120.08634626612115,False,False,0.08634626612115426,mm,0.01,0.0025,0.005
290,2026-09-12T13:43:06.004853+00:00,10925.958356511,37.0,33.0,120.09318479895303,False,False,0.09318479895303255,mm,0.01,0.0025,0.005
291,2026-09-12T13:43:06.004885+00:00,10925.958387823,38.0,33.0,120.09763409194098,False,False,0.09763409194097505,mm,0.01,0.0025,0.005
292,2026-09-12T13:43:06.004914+00:00,10925.958416976,39.0,33.0,120.10408620274406,False,False,0.10408620274405678,mm,0.01,0.0025,0.005
293,2026-09-12T13:43:06.004944+00:00,10925.958447648,40.0,33.0,120.11239353826441,False,False,0.11239353826441345,mm,0.01,0.0025,0.005
294,2026-09-12T13:43:06.004974+00:00,10925.958477136,20.0,34.0,120.03092795635855,False,False,0.030927956358553388,mm,0.01,0.0025,0.005
295,2026-09-12T13:43:06.005003+00:00,10925.95850616,21.0,34.0,120.02939659943571,False,False,0.02939659943571371,mm,0.01,0.0025,0.005
296,2026-09-12T13:43:06.005032+00:00,10925.958535217,22.0,34.0,120.02940779137882,False,False,0.029407791378815773,mm,0.01,0.0025,0.005
297,2026-09-12T13:43:06.005061+00:00,10925.958564529,23.0,34.0,120.02979691584899,False,False,0.02979691584899058,mm,0.01,0.0025,0.005
298,2026-09-12T13:43:06.005090+00:00,10925.958593233,24.0,34.0,120.02946185807131,False,False,0.02946185807131485,mm,0.01,0.0025,0.005
299,2026-09-12T13:43:06.005119+00:00,10925.958622146,25.0,34.0,120.04548451753887,False,False,0.04548451753886695,mm,0.01,0.0025,0.005
300,2026-09-12T13:43:06.005149+00:00,10925.958652674,26.0,34.0,120.04723425725044,False,False,0.047234257250437395,mm,0.01,0.0025,0.005
301,2026-09-12T13:43:06.005179+00:00,10925.958682354,27.0,34.0,120.0331540528991,False,False,0.033154052899107,mm,0.01,0.0025,0.005
302,2026-09-12T13:43:06.005208+00:00,10925.958710978,28.0,34.0,120.03517044296555,False,False,0.035170442965551274,mm,0.01,0.0025,0.005
303,2026-09-12T13:43:06.005237+00:00,10925.958740259,29.0,34.0,120.03823700596828,False,False,0.038237005968284166,mm,0.01,0.0025,0.005
304,2026-09-12T13:43:06.005266+00:00,10925.958769123,30.0,34.0,120.06046583973193,False,False,0.06046583973193265,mm,0.01,0.0025,0.005
305,2026-09-12T13:43:06.005296+00:00,10925.958798771,31.0,34.0,120.06347465477401,False,False,0.06347465477401215,mm,0.01,0.0025,0.005
306,2026-09-12T13:43:06.005325+00:00,10925.958827923,32.0,34.0,120.06780494304122,False,False,0.06780494304122442,mm,0.01,0.0025,0.005
307,2026-09-12T13:43:06.005355+00:00,10925.95885858,33.0,34.0,120.07138831369481,False,False,0.07138831369481125,mm,0.01,0.0025,0.005
308,2026-09-12T13:43:06.005385+00:00,10925.958888308,34.0,34.0,120.07540478339664,False,False,0.07540478339663537,mm,0.01,0.0025,0.005
309,2026-09-12T13:43:06.005415+00:00,10925.958918148,35.0,34.0,120.08094062258367,False,False,0.08094062258366819,mm,0.01,0.0025,0.005
310,2026-09-12T13:43:06.005443+00:00,10925.958946533,36.0,34.0,120.08591171858207,False,False,0.08591171858206792,mm,0.01,0.0025,0.005
311,2026-09-12T13:43:06.005472+00:00,10925.958975573,37.0,34.0,120.09096639474731,False,False,0.09096639474731205,mm,0.01,0.0025,0.005
312,2026-09-12T13:43:06.005505+00:00,10925.959008053,38.0,34.0,120.09764916832636,False,False,0.09764916832635606,mm,0.01,0.0025,0.005
313,2026-09-12T13:43:06.005534+00:00,10925.959037189,39.0,34.0,120.10402622403112,False,False,0.1040262240311165,mm,0.01,0.0025,0.005
314,2026-09-12T13:43:06.005564+00:00,10925.959066982,40.0,34.0,120.11016254684384,False,False,0.11016254684383853,mm,0.01,0.0025,0.005
315,2026-09-12T13:43:06.005594+00:00,10925.959096982,20.0,35.0,120.03047189447301,False,False,0.030471894473009797,mm,0.01,0.0025,0.005
316,2026-09-12T13:43:06.005622+00:00,10925.959125254,21.0,35.0,120.02861954930366,False,False,0.028619549303655845,mm,0.01,0.0025,0.005
317,2026-09-12T13:43:06.005651+00:00,10925.959154166,22.0,35.0,120.0288112109691,False,False,0.02881121096909567,mm,0.01,0.0025,0.005
318,2026-09-12T13:43:06.005682+00:00,10925.959185063,23.0,35.0,120.02937111987768,False,False,0.029371119877680485,mm,0.01,0.0025,0.005
319,2026-09-12T13:43:06.005712+00:00,10925.959214983,24.0,35.0,120.02871344957012,False,False,0.028713449570119565,mm,0.01,0.0025,0.005
320,2026-09-12T13:43:06.005740+00:00,10925.959243031,25.0,35.0,120.04483383296675,False,False,0.044833832966745035,mm,0.01,0.0025,0.005
321,2026-09-12T13:43:06.005768+00:00,10925.959271624,26.0,35.0,120.04682485020034,False,False,0.046824850200337664,mm,0.01,0.0025,0.005
322,2026-09-12T13:43:06.005797+00:00,10925.95930004,27.0,35.0,120.03244610816489,False,False,0.032446108164890575,mm,0.01,0.0025,0.005
323,2026-09-12T13:43:06.005826+00:00,10925.959328872,28.0,35.0,120.03446969173498,False,False,0.0344696917349836,mm,0.01,0.0025,0.005
324,2026-09-12T13:43:06.005854+00:00,10925.95935724,29.0,35.0,120.03782880531425,False,False,0.03782880531424837,mm,0.01,0.0025,0.005
325,2026-09-12T13:43:06.005884+00:00,10925.959386793,30.0,35.0,120.05980695758035,False,False,0.05980695758034926,mm,0.01,0.0025,0.005
326,2026-09-12T13:43:06.005913+00:00,10925.959416009,31.0,35.0,120.06273186267026,False,False,0.06273186267026176,mm,0.01,0.0025,0.005
327,2026-09-12T13:43:06.005943+00:00,10925.959446057,32.0,35.0,120.06738267015733,False,False,0.06738267015732902,mm,0.01,0.0025,0.005
328,2026-09-12T13:43:06.005972+00:00,10925.959475433,33.0,35.0,120.0707831846443,False,False,0.07078318464429856,mm,0.01,0.0025,0.005
329,2026-09-12T13:43:06.006003+00:00,10925.959505738,34.0,35.0,120.07463132515684,False,False,0.07463132515684379,mm,0.01,0.0025,0.005
330,2026-09-12T13:43:06.006031+00:00,10925.959534522,35.0,35.0,120.08049011982972,False,False,0.08049011982971876,mm,0.01,0.0025,0.005
331,2026-09-12T13:43:06.006074+00:00,10925.95957705,36.0,35.0,120.08536075120983,False,False,0.08536075120983355,mm,0.01,0.0025,0.005
332,2026-09-12T13:43:06.006102+00:00,10925.959605099,37.0,35.0,120.0901760879554,False,False,0.090176087955399,mm,0.01,0.0025,0.005
333,2026-09-12T13:43:06.006132+00:00,10925.959634811,38.0,35.0,120.09715852683746,False,False,0.09715852683746107,mm,0.01,0.0025,0.005
334,2026-09-12T13:43:06.006160+00:00,10925.959663051,39.0,35.0,120.10352551242615,False,False,0.10352551242614538,mm,0.01,0.0025,0.005
335,2026-09-12T13:43:06.006189+00:00,10925.959692107,40.0,35.0,120.10937055122974,False,False,0.1093705512297447,mm,0.01,0.0025,0.005
336,2026-09-12T13:43:06.006219+00:00,10925.959722412,20.0,36.0,120.0288792888572,False,False,0.028879288857197594,mm,0.01,0.0025,0.005
337,2026-09-12T13:43:06.006249+00:00,10925.959752012,21.0,36.0,120.02968650600639,False,False,0.029686506006385116,mm,0.01,0.0025,0.005
338,2026-09-12T13:43:06.006278+00:00,10925.959781084,22.0,36.0,120.02838287780253,False,False,0.028382877802528128,mm,0.01,0.0025,0.005
339,2026-09-12T13:43:06.006307+00:00,10925.959810716,23.0,36.0,120.02752774469023,False,False,0.027527744690232225,mm,0.01,0.0025,0.005
340,2026-09-12T13:43:06.006338+00:00,10925.959841693,24.0,36.0,120.0295430947731,False,False,0.029543094773103462,mm,0.01,0.0025,0.005
341,2026-09-12T13:43:06.006368+00:00,10925.959870813,25.0,36.0,120.0298537822316,False,False,0.029853782231597847,mm,0.01,0.0025,0.005
342,2026-09-12T13:43:06.006396+00:00,10925.959899501,26.0,36.0,120.02984568388119,False,False,0.029845683881191576,mm,0.01,0.0025,0.005
343,2026-09-12T13:43:06.006426+00:00,10925.959928958,27.0,36.0,120.03294048903622,False,False,0.032940489036221265,mm,0.01,0.0025,0.005
344,2026-09-12T13:43:06.006457+00:00,10925.959959806,28.0,36.0,120.03490447051358,False,False,0.03490447051358103,mm,0.01,0.0025,0.005
345,2026-09-12T13:43:06.006487+00:00,10925.959990558,29.0,36.0,120.03583964334706,False,False,0.035839643347060246,mm,0.01,0.0025,0.005
346,2026-09-12T13:43:06.006518+00:00,10925.960021406,30.0,36.0,120.05989482825257,False,False,0.05989482825256687,mm,0.01,0.0025,0.005
347,2026-09-12T13:43:06.006548+00:00,10925.960051663,31.0,36.0,120.06351497296367,False,False,0.0635149729636737,mm,0.01,0.0025,0.005
348,2026-09-12T13:43:06.006577+00:00,10925.960080095,32.0,36.0,120.06551010427333,False,False,0.06551010427332926,mm,0.01,0.0025,0.005
349,2026-09-12T13:43:06.006606+00:00,10925.960109343,33.0,36.0,120.07042568161935,False,False,0.07042568161935492,mm,0.01,0.0025,0.005
350,2026-09-12T13:43:06.006636+00:00,10925.960139247,34.0,36.0,120.07566852107738,False,False,0.07566852107737532,mm,0.01,0.0025,0.005
351,2026-09-12T13:43:06.006667+00:00,10925.960169952,35.0,36.0,120.078851453783,False,False,0.07885145378300251,mm,0.01,0.0025,0.005
352,2026-09-12T13:43:06.006695+00:00,10925.960198704,36.0,36.0,120.08455448920306,False,False,0.08455448920305741,mm,0.01,0.0025,0.005
353,2026-09-12T13:43:06.006724+00:00,10925.960227728,37.0,36.0,120.09135288329998,False,False,0.09135288329997593,mm,0.01,0.0025,0.005
354,2026-09-12T13:43:06.006755+00:00,10925.960258049,38.0,36.0,120.09585243205518,False,False,0.09585243205518168,mm,0.01,0.0025,0.005
355,2026-09-12T13:43:06.006783+00:00,10925.960286657,39.0,36.0,120.10230285403608,False,False,0.10230285403608264,mm,0.01,0.0025,0.005
356,2026-09-12T13:43:06.006812+00:00,10925.960315121,40.0,36.0,120.11056133938519,False,False,0.11056133938518542,mm,0.01,0.0025,0.005
357,2026-09-12T13:43:06.006840+00:00,10925.960343649,20.0,37.0,120.02952794885128,False,False,0.02952794885128185,mm,0.01,0.0025,0.005
358,2026-09-12T13:43:06.006870+00:00,10925.960372834,21.0,37.0,120.02844261735606,False,False,0.028442617356063238,mm,0.01,0.0025,0.005
359,2026-09-12T13:43:06.006899+00:00,10925.960401858,22.0,37.0,120.02820303972753,False,False,0.028203039727529244,mm,0.01,0.0025,0.005
360,2026-09-12T13:43:06.006928+00:00,10925.960431298,23.0,37.0,120.02835485269796,False,False,0.028354852697958677,mm,0.01,0.0025,0.005
361,2026-09-12T13:43:06.006957+00:00,10925.96046005,24.0,37.0,120.0284680773517,False,False,0.02846807735170387,mm,0.01,0.0025,0.005
362,2026-09-12T13:43:06.006985+00:00,10925.960488659,25.0,37.0,120.02935494568756,False,False,0.029354945687558143,mm,0.01,0.0025,0.005
363,2026-09-12T13:43:06.007016+00:00,10925.960519219,26.0,37.0,120.03076942106748,False,False,0.030769421067475378,mm,0.01,0.0025,0.005
364,2026-09-12T13:43:06.007045+00:00,10925.960548211,27.0,37.0,120.03210404622989,False,False,0.032104046229889605,mm,0.01,0.0025,0.005
365,2026-09-12T13:43:06.007074+00:00,10925.96057738,28.0,37.0,120.03411044064829,False,False,0.034110440648291274,mm,0.01,0.0025,0.005
366,2026-09-12T13:43:06.007103+00:00,10925.960606564,29.0,37.0,120.03677049345191,False,False,0.03677049345191108,mm,0.01,0.0025,0.005
367,2026-09-12T13:43:06.007132+00:00,10925.960635316,30.0,37.0,120.05934765873039,False,False,0.059347658730388275,mm,0.01,0.0025,0.005
368,2026-09-12T13:43:06.007160+00:00,10925.96066362,31.0,37.0,120.06247306985564,False,False,0.06247306985564194,mm,0.01,0.0025,0.005
369,2026-09-12T13:43:06.007195+00:00,10925.960698005,32.0,37.0,120.0663579844257,False,False,0.06635798442569296,mm,0.01,0.0025,0.005
370,2026-09-12T13:43:06.007223+00:00,10925.960726533,33.0,37.0,120.07019544070641,False,False,0.07019544070641359,mm,0.01,0.0025,0.005
371,2026-09-12T13:43:06.007252+00:00,10925.960755653,34.0,37.0,120.07444581024552,False,False,0.07444581024552122,mm,0.01,0.0025,0.005
372,2026-09-12T13:43:06.007283+00:00,10925.960786725,35.0,37.0,120.07953289045071,False,False,0.07953289045070733,mm,0.01,0.0025,0.005
